"timestamp","deviceId","temp","humid","batt","co2","mic"
1606559528,"12",22.87,50.98,4.318359,824,0.39
1606559514,"12",22.91,50.9,4.318359,824,0.4
1606559501,"12",22.92,50.92,4.311914,823,0.4
1606559488,"12",22.92,50.99,4.324805,823,0.39
1606559475,"12",22.94,50.91,4.318359,823,0.39
1606559461,"12",22.97,50.84,4.318359,823,0.41
1606559448,"12",22.98,50.62,4.318359,822,0.39
1606559435,"12",23.02,50.65,4.324805,821,0.4
1606559422,"12",23.01,50.58,4.324805,823,0.4
1606559409,"12",23.08,50.48,4.318359,823,0.39
1606559395,"12",23.08,50.53,4.318359,820,0.44
1606559382,"12",23.08,50.43,4.318359,820,0.4
1606559369,"12",23.12,50.43,4.324805,820,0.37
1606559356,"12",23.12,50.38,4.318359,820,0.4
1606559342,"12",23.12,50.25,4.324805,822,0.4
1606559329,"12",23.14,50.21,4.324805,822,0.39
1606559316,"12",23.18,50.24,4.324805,823,0.44
1606559303,"12",23.18,50.35,4.318359,824,0.38
1606559290,"12",23.19,50.36,4.324805,825,0.4
1606559276,"12",23.21,50.37,4.318359,826,0.4
1606559263,"12",23.19,50.56,4.324805,826,0.4
1606559250,"12",23.15,50.59,4.324805,826,0.39
1606559237,"12",23.12,50.71,4.33125,827,0.4
1606559223,"12",23.17,50.49,4.324805,826,0.39
1606559210,"12",23.15,50.59,4.324805,828,0.4
1606559197,"12",23.12,50.38,4.318359,829,0.41
1606559184,"12",23.15,50.33,4.324805,831,0.4
1606559171,"12",23.12,50.59,4.324805,831,0.4
1606559157,"12",23.1,50.84,4.324805,834,0.39
1606559144,"12",23.05,50.61,4.324805,834,0.41
1606559131,"12",23.08,50.69,4.318359,836,0.39
1606559118,"12",23.08,50.77,4.318359,836,0.42
1606559104,"12",23.06,50.64,4.324805,839,0.45
1606559091,"12",23.06,50.58,4.324805,838,0.41
1606559078,"12",23.06,50.64,4.324805,838,0.44
1606559065,"12",23.04,50.76,4.318359,839,1.84
1606559051,"12",23.02,50.83,4.318359,840,0.42
1606559038,"12",23.02,50.89,4.318359,840,0.44
1606559025,"12",22.95,51.02,4.318359,843,0.43
1606559012,"12",22.92,50.97,4.318359,843,0.43
1606558999,"12",22.91,50.9,4.324805,844,0.42
1606558985,"12",22.94,50.93,4.324805,843,0.44
1606558972,"12",22.91,51.04,4.324805,843,0.44
1606558959,"12",22.85,50.96,4.324805,845,0.44
1606558946,"12",22.82,51.11,4.324805,848,0.42
1606558932,"12",22.75,51.17,4.318359,852,0.44
1606558919,"12",22.74,51.38,4.318359,854,0.46
1606558906,"12",22.68,51.28,4.318359,855,0.44
1606558893,"12",22.68,51.14,4.324805,856,0.42
1606558880,"12",22.67,51.24,4.318359,856,0.41
1606558866,"12",22.66,51.27,4.324805,857,0.4
1606558853,"12",22.59,51.56,4.324805,858,0.42
1606558840,"12",22.61,51.65,4.318359,858,0.43
1606558827,"12",22.59,51.47,4.318359,855,0.44
1606558813,"12",22.57,51.52,4.324805,856,0.57
1606558800,"12",22.54,51.65,4.318359,859,0.81
1606558787,"12",22.56,51.49,4.324805,859,1.12
1606558774,"12",22.53,51.51,4.324805,858,0.48
1606558761,"12",22.51,51.52,4.318359,858,0.44
1606558747,"12",22.53,51.41,4.33125,856,0.43
1606558734,"12",22.51,51.64,4.318359,854,0.41
1606558721,"12",22.5,51.48,4.318359,852,0.44
1606558708,"12",22.49,51.68,4.318359,852,0.44
1606558694,"12",22.46,51.64,4.318359,852,0.43
1606558681,"12",22.46,51.64,4.324805,855,0.4
1606558668,"12",22.4,51.64,4.324805,854,0.4
1606558655,"12",22.4,51.7,4.318359,856,0.43
1606558642,"12",22.36,51.65,4.324805,856,0.42
1606558628,"12",22.37,51.51,4.324805,855,0.42
1606558615,"12",22.36,51.76,4.318359,854,0.41
1606558602,"12",22.33,51.75,4.318359,852,0.44
1606558589,"12",22.31,51.85,4.324805,852,0.41
1606558575,"12",22.27,51.78,4.318359,850,0.44
1606558562,"12",22.29,51.8,4.318359,848,0.45
1606558549,"12",22.29,51.54,4.324805,848,0.42
1606558536,"12",22.23,51.53,4.318359,847,0.41
1606558522,"12",22.23,51.73,4.324805,845,0.43
1606558509,"12",22.2,51.75,4.324805,846,0.44
1606558496,"12",22.19,51.86,4.324805,847,1.89
1606558483,"12",22.17,51.82,4.324805,846,0.42
1606558470,"12",22.17,51.82,4.324805,847,0.42
1606558456,"12",22.15,51.85,4.324805,848,0.44
1606558443,"12",22.12,51.95,4.318359,848,0.41
1606558430,"12",22.09,51.74,4.318359,848,0.41
1606558417,"12",22.09,51.74,4.324805,848,0.45
1606558403,"12",22.06,51.92,4.318359,847,0.44
1606558390,"12",22.02,51.9,4.324805,846,0.44
1606558377,"12",22.02,52.03,4.324805,846,0.45
1606558364,"12",22,51.97,4.324805,845,0.45
1606558351,"12",21.96,52.01,4.324805,847,0.42
1606558337,"12",21.95,52.06,4.324805,848,0.44
1606558324,"12",21.89,52.02,4.324805,847,0.45
1606558311,"12",21.91,52.06,4.324805,848,0.42
1606558298,"12",21.85,51.99,4.318359,848,0.41
1606558284,"12",21.8,52.04,4.324805,849,0.41
1606558271,"12",21.79,51.95,4.318359,848,0.41
1606558258,"12",21.8,52.12,4.324805,848,0.45
1606558245,"12",21.8,52.28,4.318359,849,0.43
1606558231,"12",21.76,52.14,4.324805,849,0.5
1606558218,"12",21.75,52.08,4.324805,850,0.44
1606558205,"12",21.75,52.25,4.324805,849,0.41
1606558192,"12",21.72,52.12,4.324805,848,0.51
1606558179,"12",21.69,52.18,4.33125,851,0.96
1606558165,"12",21.66,52.2,4.324805,851,0.62
1606558152,"12",21.62,52.34,4.318359,851,0.86
1606558139,"12",21.61,52.28,4.318359,850,0.46
1606558126,"12",21.61,52.35,4.318359,852,0.43
1606558112,"12",21.58,52.28,4.324805,853,0.52
1606558099,"12",21.55,52.38,4.324805,852,0.42
1606558086,"12",21.51,52.41,4.324805,855,1
1606558073,"12",21.45,52.3,4.324805,858,0.39
1606558060,"12",21.46,52.32,4.318359,856,0.66
1606558046,"12",21.46,52.43,4.318359,856,0.42
1606558033,"12",21.45,52.63,4.318359,855,0.47
1606558020,"12",21.41,52.78,4.318359,858,0.52
1606558007,"12",21.37,52.66,4.318359,864,0.55
1606557993,"12",21.35,52.68,4.318359,863,0.4
1606557980,"12",21.31,52.74,4.318359,863,0.41
1606557967,"12",21.3,52.65,4.324805,863,0.49
1606557954,"12",21.3,52.59,4.318359,865,0.55
1606557940,"12",21.3,52.66,4.318359,864,0.43
1606557927,"12",21.25,52.78,4.324805,865,0.52
1606557914,"12",21.25,52.76,4.324805,865,0.42
1606557901,"12",21.22,52.85,4.318359,866,0.46
1606557888,"12",21.19,52.91,4.324805,867,0.58
1606557874,"12",21.21,52.81,4.324805,869,0.61
1606557861,"12",21.18,52.68,4.318359,869,1.12
1606557848,"12",21.18,52.83,4.324805,869,0.45
1606557835,"12",21.18,52.89,4.318359,869,0.41
1606557821,"12",21.18,52.8,4.324805,869,0.55
1606557808,"12",21.17,52.72,4.318359,870,0.41
1606557795,"12",21.21,52.7,4.318359,870,0.44
1606557782,"12",21.21,52.7,4.324805,869,0.53
1606557769,"12",21.17,52.81,4.324805,868,0.39
1606557755,"12",21.08,52.9,4.318359,864,0.46
1606557742,"12",21.01,52.96,4.318359,861,0.54
1606557729,"12",21,52.99,4.318359,862,0.42
1606557716,"12",20.97,52.88,4.318359,859,1.39
1606557702,"12",21,52.99,4.318359,859,0.93
1606557689,"12",20.97,52.98,4.318359,859,1.27
1606557676,"12",20.94,53.25,4.324805,856,0.47
1606557663,"12",20.9,53.36,4.324805,854,0.45
1606557649,"12",20.87,53.36,4.324805,853,0.5
1606557636,"12",20.86,53.27,4.318359,852,0.46
1606557623,"12",20.84,53.3,4.318359,850,0.5
1606557610,"12",20.83,53.62,4.324805,848,0.77
1606557597,"12",20.77,53.39,4.318359,844,0.41
1606557583,"12",20.77,53.25,4.324805,842,0.47
1606557570,"12",20.77,53.37,4.318359,841,1.41
1606557557,"12",20.76,53.35,4.324805,839,0.48
1606557544,"12",20.73,53.29,4.324805,837,0.44
1606557530,"12",20.71,53.29,4.324805,837,0.44
1606557517,"12",20.74,53.03,4.324805,833,0.41
1606557504,"12",20.71,53.18,4.324805,832,0.62
1606557491,"12",20.67,53.2,4.33125,831,0.4
1606557478,"12",20.64,53.25,4.318359,830,0.94
1606557464,"12",20.63,53.02,4.324805,832,0.73
1606557451,"12",20.64,53.16,4.324805,833,0.4
1606557438,"12",20.67,53.12,4.318359,831,0.55
1606557425,"12",20.67,53.22,4.324805,828,0.55
1606557411,"12",20.66,53.1,4.324805,824,0.55
1606557398,"12",20.64,53.09,4.318359,822,0.46
1606557385,"12",20.57,53.23,4.318359,821,0.41
1606557372,"12",20.63,52.93,4.324805,817,2.1
1606557358,"12",20.66,52.87,4.318359,810,0.5
1606557345,"12",20.6,52.82,4.318359,808,0.45
1606557332,"12",20.54,52.85,4.324805,809,0.42
1606557319,"12",20.54,52.9,4.324805,808,0.58
1606557306,"12",20.54,52.91,4.318359,803,0.41
1606557292,"12",20.56,52.89,4.324805,800,0.48
1606557279,"12",20.57,52.7,4.324805,800,0.45
1606557266,"12",20.6,52.67,4.324805,796,0.42
1606557253,"12",20.61,52.54,4.318359,795,0.45
1606557239,"12",20.6,52.45,4.311914,793,0.4
1606557226,"12",20.57,52.48,4.318359,792,0.43
1606557213,"12",20.6,52.61,4.324805,789,0.41
1606557200,"12",20.54,52.6,4.318359,791,0.48
1606557187,"12",20.6,52.77,4.318359,789,0.39
1606557173,"12",20.57,52.83,4.318359,786,0.39
1606557160,"12",20.56,52.76,4.318359,784,0.4
1606557147,"12",20.57,52.79,4.324805,782,0.43
1606557134,"12",20.6,52.69,4.318359,781,0.4
1606557120,"12",20.57,52.56,4.318359,781,0.46
1606557107,"12",20.54,52.44,4.311914,782,0.44
1606557094,"12",20.6,52.23,4.324805,781,0.52
1606557081,"12",20.63,52.28,4.318359,778,0.54
1606557068,"12",20.61,52.34,4.318359,779,0.44
1606557054,"12",20.6,52.39,4.318359,779,0.57
1606557041,"12",20.58,52.36,4.318359,780,0.83
1606557028,"12",20.58,52.45,4.324805,778,0.43
1606557015,"12",20.61,52.29,4.318359,780,0.51
1606557001,"12",20.6,52.43,4.324805,781,0.38
1606556988,"12",20.57,52.45,4.318359,781,0.38
1606556975,"12",20.57,52.37,4.318359,781,0.4
1606556962,"12",20.57,52.42,4.318359,782,0.38
1606556948,"12",20.56,52.44,4.324805,784,0.39
1606556935,"12",20.58,52.47,4.318359,783,0.38
1606556922,"12",20.56,52.48,4.318359,783,0.39
1606556909,"12",20.57,52.52,4.318359,783,0.38
1606556896,"12",20.6,52.47,4.324805,783,0.39
1606556882,"12",20.57,52.48,4.318359,782,0.38
1606556869,"12",20.58,52.41,4.318359,782,0.4
1606556856,"12",20.6,52.41,4.318359,783,0.4
1606556843,"12",20.64,52.39,4.324805,781,0.38
1606556829,"12",20.64,52.3,4.324805,780,0.39
1606556816,"12",20.66,52.47,4.324805,778,0.39
1606556803,"12",20.64,52.42,4.324805,777,0.39
1606556790,"12",20.66,52.39,4.311914,776,0.4
1606556776,"12",20.63,52.36,4.324805,778,0.39
1606556763,"12",20.64,52.36,4.324805,778,0.37
1606556750,"12",20.63,52.39,4.318359,779,0.38
1606556737,"12",20.66,52.41,4.318359,780,0.38
1606556724,"12",20.63,52.45,4.318359,780,0.39
1606556710,"12",20.63,52.53,4.324805,780,0.38
1606556697,"12",20.61,52.48,4.324805,782,0.39
1606556684,"12",20.64,52.35,4.324805,779,0.4
1606556671,"12",20.64,52.29,4.324805,780,0.39
1606556657,"12",20.67,52.17,4.318359,781,0.38
1606556644,"12",20.67,52.24,4.324805,781,0.39
1606556631,"12",20.73,52.26,4.324805,782,0.39
1606556618,"12",20.7,52.19,4.318359,784,0.38
1606556605,"12",20.78,52.02,4.318359,785,0.39
1606556591,"12",20.86,52.13,4.311914,783,0.39
1606556578,"12",20.86,52.22,4.318359,783,0.4
1606556565,"12",20.83,52.48,4.324805,780,0.4
1606556552,"12",20.73,52.62,4.318359,779,0.4
1606556538,"12",20.61,52.5,4.324805,780,0.4
1606556525,"12",20.66,52.53,4.324805,781,0.39
1606556512,"12",20.61,52.54,4.318359,783,0.39
1606556499,"12",20.64,52.38,4.318359,783,0.4
1606556485,"12",20.67,52.38,4.324805,783,0.39
1606556472,"12",20.66,52.53,4.318359,783,0.39
1606556459,"12",20.6,52.65,4.318359,784,0.4
1606556446,"12",20.61,52.55,4.324805,783,0.39
1606556433,"12",20.6,52.56,4.324805,782,0.39
1606556419,"12",20.67,52.55,4.318359,782,0.39
1606556406,"12",20.64,52.51,4.318359,781,0.38
1606556393,"12",20.64,52.57,4.324805,781,0.42
1606556380,"12",20.63,52.5,4.318359,780,0.37
1606556366,"12",20.64,52.61,4.318359,780,0.39
1606556353,"12",20.64,52.7,4.324805,780,0.41
1606556340,"12",20.67,52.59,4.318359,779,0.4
1606556327,"12",20.64,52.57,4.318359,778,0.42
1606556314,"12",20.64,52.52,4.324805,778,0.39
1606556300,"12",20.67,52.52,4.318359,778,0.39
1606556287,"12",20.68,52.48,4.318359,778,0.37
1606556274,"12",20.68,52.49,4.324805,777,0.38
1606556261,"12",20.68,52.49,4.324805,777,0.4
1606556247,"12",20.7,52.65,4.318359,777,0.38
1606556234,"12",20.71,52.76,4.324805,776,0.39
1606556221,"12",20.71,52.55,4.318359,775,0.38
1606556208,"12",20.71,52.42,4.324805,776,0.4
1606556194,"12",20.74,52.51,4.324805,777,0.4
1606556181,"12",20.71,52.53,4.324805,779,0.39
1606556168,"12",20.68,52.65,4.318359,779,0.39
1606556155,"12",20.68,52.71,4.324805,777,0.38
1606556142,"12",20.7,52.68,4.318359,778,0.4
1606556128,"12",20.73,52.74,4.318359,777,0.39
1606556115,"12",20.7,52.74,4.318359,777,0.39
1606556102,"12",20.7,52.65,4.318359,775,0.4
1606556089,"12",20.67,52.7,4.318359,775,0.39
1606556075,"12",20.7,52.71,4.324805,775,0.38
1606556062,"12",20.71,52.69,4.324805,773,0.4
1606556049,"12",20.71,52.74,4.324805,774,0.4
1606556036,"12",20.68,52.71,4.318359,775,0.39
1606556009,"12",20.71,52.45,4.318359,777,0.4
1606555996,"12",20.74,52.47,4.324805,777,0.39
1606555983,"12",20.78,52.63,4.324805,774,0.39
1606555970,"12",20.81,52.66,4.318359,772,0.41
1606555956,"12",20.73,52.66,4.311914,771,0.38
1606555943,"12",20.71,52.85,4.318359,773,0.39
1606555930,"12",20.71,52.71,4.324805,776,0.39
1606555917,"12",20.74,52.64,4.324805,778,0.38
1606555904,"12",20.76,52.65,4.324805,777,0.39
1606555890,"12",20.76,52.63,4.318359,779,0.39
1606555877,"12",20.77,52.59,4.318359,781,0.41
1606555864,"12",20.76,52.37,4.318359,785,0.4
1606555851,"12",20.77,52.55,4.311914,785,0.39
1606555837,"12",20.77,52.57,4.324805,787,0.4
1606555824,"12",20.8,52.35,4.324805,792,0.38
1606555811,"12",20.81,52.27,4.318359,793,0.39
1606555798,"12",20.83,52.53,4.324805,791,0.38
1606555784,"12",20.84,52.69,4.318359,795,0.39
1606555771,"12",20.81,52.68,4.318359,797,0.39
1606555758,"12",20.81,52.67,4.324805,798,0.39
1606555745,"12",20.8,52.73,4.324805,801,0.4
1606555732,"12",20.8,52.76,4.318359,802,0.38
1606555718,"12",20.81,52.74,4.324805,804,0.39
1606555705,"12",20.84,52.7,4.318359,806,0.37
1606555692,"12",20.83,52.75,4.324805,808,0.38
1606555679,"12",20.86,52.76,4.324805,812,0.37
1606555665,"12",20.87,52.8,4.324805,813,0.39
1606555652,"12",20.86,52.93,4.318359,816,0.38
1606555639,"12",20.9,52.85,4.318359,817,0.37
1606555626,"12",20.94,52.84,4.318359,818,0.39
1606555613,"12",20.98,52.74,4.318359,814,0.39
1606555599,"12",21.01,52.68,4.318359,816,0.38
1606555586,"12",21.08,52.57,4.318359,812,0.38
1606555573,"12",21.08,52.59,4.318359,807,0.39
1606555560,"12",21.02,52.69,4.33125,803,0.4
1606555546,"12",20.91,52.65,4.324805,802,0.42
1606555533,"12",21,52.65,4.324805,795,0.58
1606555520,"12",20.93,52.72,4.324805,802,0.55
1606555507,"12",20.95,52.7,4.324805,806,0.4
1606555493,"12",20.93,52.64,4.318359,807,0.39
1606555480,"12",20.9,52.82,4.318359,810,0.39
1606555467,"12",20.87,52.85,4.324805,822,0.4
1606555454,"12",20.91,52.75,4.324805,812,0.41
1606555441,"12",20.86,52.9,4.324805,785,0.39
1606555427,"12",20.8,53.02,4.311914,776,0.41
1606555414,"12",20.77,53.03,4.318359,774,0.41
1606555401,"12",20.76,53.02,4.324805,773,0.38
1606555388,"12",20.74,53.12,4.318359,771,0.39
1606555374,"12",20.77,53.17,4.318359,770,0.4
1606555361,"12",20.74,53.05,4.324805,771,0.39
1606555348,"12",20.73,53.24,4.318359,773,0.43
1606555335,"12",20.73,53.2,4.318359,775,0.42
1606555321,"12",20.81,52.62,4.324805,775,0.4
1606555308,"12",20.84,52.44,4.324805,778,0.41
1606555295,"12",20.88,52.42,4.318359,777,0.46
1606555282,"12",20.91,52.38,4.324805,776,0.42
1606555269,"12",20.91,52.58,4.324805,775,0.39
1606555255,"12",20.88,52.55,4.318359,773,0.38
1606555242,"12",20.9,52.43,4.318359,774,0.37
1606555229,"12",20.9,52.49,4.318359,775,0.44
1606555216,"12",20.88,52.45,4.324805,776,0.39
1606555202,"12",20.87,52.46,4.318359,776,0.39
1606555189,"12",20.86,52.46,4.318359,776,0.4
1606555176,"12",20.88,52.49,4.324805,771,0.39
1606555163,"12",20.86,52.42,4.324805,777,0.39
1606555150,"12",20.9,52.49,4.324805,772,0.41
1606555136,"12",20.88,52.61,4.318359,770,0.38
1606555123,"12",20.87,52.57,4.324805,775,0.46
1606555110,"12",20.9,52.48,4.324805,773,0.38
1606555097,"12",20.87,52.5,4.324805,768,0.4
1606555083,"12",20.91,52.53,4.324805,763,0.39
1606555070,"12",20.88,52.55,4.318359,761,0.38
1606555057,"12",20.9,52.52,4.324805,761,0.39
1606555044,"12",20.9,52.44,4.324805,767,0.51
1606555031,"12",20.93,52.49,4.324805,763,0.43
1606555017,"12",20.91,52.51,4.318359,760,0.4
1606555004,"12",20.88,52.49,4.318359,765,0.4
1606554991,"12",20.9,52.46,4.318359,769,0.39
1606554978,"12",20.88,52.38,4.318359,772,0.43
1606554964,"12",20.97,52.49,4.324805,768,0.4
1606554951,"12",20.95,52.45,4.324805,769,0.4
1606554938,"12",20.95,52.42,4.318359,769,0.39
1606554925,"12",20.91,52.45,4.318359,768,0.39
1606554911,"12",20.94,52.46,4.318359,770,0.4
1606554898,"12",20.94,52.43,4.324805,773,0.4
1606554885,"12",20.95,52.49,4.324805,772,0.38
1606554872,"12",20.98,52.56,4.324805,773,0.38
1606554859,"12",20.97,52.58,4.318359,772,0.4
1606554845,"12",20.91,52.6,4.33125,770,0.4
1606554832,"12",20.97,52.6,4.324805,768,0.38
1606554819,"12",20.94,52.55,4.318359,768,0.39
1606554806,"12",20.94,52.57,4.324805,769,0.38
1606554792,"12",20.94,52.57,4.324805,768,0.37
1606554779,"12",20.95,52.47,4.318359,768,0.39
1606554766,"12",20.94,52.56,4.318359,768,0.4
1606554753,"12",20.91,52.58,4.318359,767,0.38
1606554740,"12",20.91,52.45,4.318359,771,0.39
1606554726,"12",20.95,52.54,4.33125,770,0.38
1606554713,"12",20.93,52.53,4.324805,771,0.39
1606554700,"12",20.94,52.58,4.318359,768,0.39
1606554687,"12",20.94,52.55,4.324805,768,0.4
1606554673,"12",20.88,52.54,4.324805,766,0.4
1606554660,"12",20.91,52.41,4.324805,770,0.39
1606554647,"12",20.88,52.59,4.318359,769,0.39
1606554634,"12",20.91,52.51,4.324805,772,0.4
1606554620,"12",20.93,52.53,4.324805,775,0.38
1606554607,"12",20.91,52.6,4.318359,774,0.41
1606554594,"12",20.93,52.51,4.318359,775,0.39
1606554581,"12",20.94,52.39,4.324805,776,0.39
1606554568,"12",20.93,52.38,4.324805,776,0.41
1606554554,"12",20.95,52.44,4.318359,777,0.38
1606554541,"12",21,52.51,4.318359,776,0.4
1606554528,"12",20.95,52.42,4.324805,776,0.38
1606554515,"12",21,52.33,4.318359,777,0.39
1606554501,"12",21,52.48,4.324805,776,0.4
1606554488,"12",20.98,52.36,4.324805,776,0.38
1606554475,"12",21,52.51,4.324805,775,0.39
1606554462,"12",20.97,52.42,4.318359,777,0.39
1606554449,"12",20.97,52.46,4.318359,776,0.38
1606554435,"12",21.01,52.4,4.318359,777,0.39
1606554422,"12",21,52.43,4.324805,776,0.39
1606554409,"12",20.98,52.35,4.324805,775,0.39
1606554396,"12",21.02,52.36,4.318359,775,0.4
1606554382,"12",21,52.37,4.318359,778,0.4
1606554369,"12",21,52.34,4.324805,778,0.39
1606554356,"12",21.04,52.45,4.324805,782,0.4
1606554343,"12",21.02,52.42,4.318359,782,0.4
1606554329,"12",21.05,52.42,4.324805,782,0.39
1606554316,"12",21.04,52.44,4.324805,783,0.39
1606554303,"12",21.04,52.38,4.324805,784,0.38
1606554290,"12",21.05,52.42,4.318359,784,0.39
1606554277,"12",21.05,52.42,4.318359,784,0.38
1606554263,"12",21.02,52.57,4.311914,782,0.39
1606554250,"12",20.98,52.45,4.324805,783,0.39
1606554237,"12",21.02,52.37,4.324805,786,0.39
1606554224,"12",21.08,52.3,4.318359,786,0.41
1606554210,"12",21.07,52.46,4.324805,787,0.4
1606554197,"12",21.07,52.35,4.318359,786,0.4
1606554184,"12",21.1,52.56,4.324805,785,0.39
1606554171,"12",21.1,52.47,4.324805,785,0.38
1606554158,"12",21.07,52.51,4.324805,784,0.4
1606554144,"12",21.04,52.44,4.324805,783,0.4
1606554131,"12",21.04,52.46,4.318359,782,0.4
1606554118,"12",21.02,52.45,4.324805,783,0.38
1606554105,"12",21.02,52.46,4.324805,784,0.39
1606554091,"12",21.02,52.44,4.318359,786,0.38
1606554078,"12",21.04,52.37,4.318359,786,0.4
1606554065,"12",21.04,52.46,4.318359,787,0.39
1606554052,"12",21.05,52.35,4.324805,786,0.4
1606554038,"12",21.07,52.51,4.318359,785,0.39
1606554025,"12",21.02,52.47,4.324805,784,0.38
1606554012,"12",21.04,52.38,4.324805,785,0.38
1606553999,"12",21.02,52.43,4.324805,785,0.4
1606553986,"12",21,52.41,4.318359,786,0.39
1606553972,"12",21.02,52.54,4.324805,785,0.39
1606553959,"12",21.01,52.41,4.324805,785,0.37
1606553946,"12",21,52.46,4.318359,786,0.4
1606553933,"12",20.98,52.47,4.324805,786,0.4
1606553919,"12",20.95,52.48,4.324805,790,0.39
1606553906,"12",21,52.46,4.33125,790,0.4
1606553893,"12",21,52.39,4.324805,794,0.37
1606553880,"12",21.01,52.44,4.318359,794,0.4
1606553867,"12",21,52.52,4.318359,792,0.38
1606553853,"12",21.01,52.54,4.324805,791,0.39
1606553840,"12",21.01,52.57,4.318359,791,0.38
1606553827,"12",20.98,52.61,4.324805,793,0.4
1606553814,"12",20.98,52.56,4.318359,793,0.39
1606553800,"12",21.02,52.47,4.318359,794,0.4
1606553787,"12",21.08,52.55,4.318359,791,0.39
1606553774,"12",21.01,52.57,4.324805,793,0.37
1606553761,"12",21.01,52.57,4.324805,793,0.4
1606553747,"12",21.02,52.64,4.324805,791,0.39
1606553734,"12",21.01,52.73,4.324805,791,0.39
1606553721,"12",21,52.65,4.318359,788,0.4
1606553708,"12",21,52.66,4.324805,785,0.38
1606553695,"12",20.95,52.8,4.318359,787,0.4
1606553681,"12",20.95,52.65,4.324805,792,0.39
1606553668,"12",20.98,52.57,4.318359,791,0.4
1606553655,"12",20.98,52.72,4.324805,791,0.4
1606553642,"12",21,52.68,4.318359,791,0.39
1606553628,"12",21.02,52.64,4.318359,790,0.39
1606553615,"12",21.02,52.64,4.318359,789,0.39
1606553602,"12",21,52.69,4.324805,789,0.39
1606553589,"12",20.98,52.64,4.311914,793,0.38
1606553575,"12",21,52.63,4.324805,792,0.38
1606553562,"12",21.01,52.58,4.318359,790,0.4
1606553549,"12",20.98,52.55,4.318359,792,0.4
1606553536,"12",21.04,52.59,4.324805,793,0.4
1606553523,"12",21.04,52.53,4.318359,792,0.39
1606553509,"12",21.01,52.6,4.324805,790,0.38
1606553496,"12",21,52.73,4.324805,789,0.39
1606553483,"12",20.97,52.66,4.324805,788,0.38
1606553470,"12",20.97,52.54,4.318359,791,0.39
1606553456,"12",21.05,52.47,4.318359,791,0.38
1606553443,"12",21.05,52.47,4.318359,792,0.37
1606553430,"12",21.01,52.56,4.318359,796,0.39
1606553417,"12",21.01,52.54,4.318359,797,0.39
1606553404,"12",21.01,52.48,4.324805,798,0.39
1606553390,"12",21,52.49,4.318359,798,0.39
1606553377,"12",21.05,52.6,4.318359,795,0.38
1606553364,"12",21.04,52.5,4.324805,794,0.39
1606553351,"12",21.02,52.6,4.318359,793,0.4
1606553337,"12",21.02,52.56,4.318359,793,0.39
1606553324,"12",21,52.6,4.318359,792,0.4
1606553311,"12",21.01,52.59,4.318359,795,0.4
1606553298,"12",21.02,52.56,4.324805,797,0.39
1606553285,"12",21.07,52.49,4.324805,797,0.39
1606553271,"12",21.05,52.44,4.324805,797,0.38
1606553258,"12",21.02,52.49,4.318359,798,0.4
1606553245,"12",21.04,52.43,4.318359,799,0.39
1606553232,"12",21.08,52.58,4.324805,798,0.39
1606553218,"12",21.04,52.47,4.318359,798,0.38
1606553205,"12",21.04,52.55,4.318359,799,0.4
1606553192,"12",21.02,52.63,4.318359,799,0.37
1606553179,"12",21.02,52.49,4.318359,801,0.37
1606553165,"12",21.05,52.61,4.324805,799,0.39
1606553152,"12",21.04,52.58,4.324805,798,0.4
1606553139,"12",21.01,52.54,4.318359,803,0.38
1606553126,"12",21.02,52.52,4.318359,802,0.39
1606553113,"12",21.05,52.51,4.324805,803,0.37
1606553099,"12",21.07,52.43,4.324805,804,0.37
1606553086,"12",21.1,52.45,4.324805,801,0.37
1606553073,"12",21.08,52.49,4.318359,801,0.37
1606553060,"12",21.08,52.4,4.318359,805,0.39
1606553046,"12",21.11,52.44,4.318359,808,0.39
1606553033,"12",21.11,52.41,4.318359,809,0.38
1606553020,"12",21.11,52.35,4.324805,810,0.38
1606553007,"12",21.12,52.36,4.33125,807,0.39
1606552994,"12",21.12,52.31,4.324805,808,0.4
