1607294581,"15",21.33,997.77,21.93,37.87,839,0
1607294561,"15",21.32,997.84,21.97,35.54,764,0.74
1607294541,"15",21.3,997.8,21.95,34.53,822,0
1607294520,"15",21.31,997.81,21.97,35.8,882,0
1607294500,"15",21.3,997.82,21.96,35.95,835,0
1607294480,"15",21.29,997.78,21.99,35.02,788,0
1607294460,"15",21.29,997.79,22.02,34.57,786,0
1607294439,"15",21.26,997.8,21.97,34.64,786,0
1607294419,"15",21.25,997.78,21.97,34.74,787,0
1607294399,"15",21.24,997.81,21.97,34.71,786,0
1607294379,"15",21.23,997.8,22,34.63,786,0
1607294359,"15",21.22,997.8,21.95,34.76,789,0
1607294338,"15",21.21,997.8,21.96,35.14,778,0
1607294318,"15",21.19,997.76,21.93,34.88,759,0
1607294298,"15",21.18,997.76,21.91,34.96,785,0
1607294278,"15",21.19,997.78,21.95,34.68,714,0
1607294257,"15",21.18,997.78,21.95,34.71,700,0
1607294237,"15",21.17,997.72,21.97,34.27,684,0
1607294217,"15",21.16,997.75,21.91,34.1,700,0
1607294197,"15",21.19,997.74,21.99,33.97,619,0
1607294176,"15",21.17,997.76,21.95,34.01,616,0
1607294156,"15",21.14,997.73,21.89,33.94,618,0
1607294136,"15",21.17,997.71,21.93,34.01,612,0
1607294116,"15",21.23,997.72,21.97,33.76,602,0
1607294096,"15",21.26,997.73,22.03,33.61,599,0
1607294075,"15",21.29,997.71,22,33.69,599,0
1607294055,"15",21.31,997.71,22.02,33.62,596,0
1607294035,"15",21.39,997.73,22.09,33.52,593,0
1607294015,"15",21.44,997.74,22.12,33.57,593,0
1607293994,"15",21.41,997.73,22.02,33.59,595,0
1607293974,"15",21.47,997.73,22.06,33.61,595,0.64
1607293954,"15",21.54,997.7,22.13,33.41,590,0
1607293934,"15",21.62,997.71,22.21,33.21,581,0
1607293913,"15",21.59,997.69,22.19,33.18,581,0.76
1607293893,"15",21.49,997.72,22.12,33.3,585,0.79
1607293873,"15",21.35,997.69,22,33.6,611,0
1607293853,"15",21.21,997.69,21.85,33.95,615,3.23
1607293832,"15",21.2,997.7,21.8,34.1,616,0
1607293812,"15",21.2,997.69,21.85,34.21,621,0.8
1607293792,"15",21.16,997.71,21.8,34.47,614,0.72
1607293772,"15",21.11,997.71,21.76,34.03,612,0
1607293751,"15",21.09,997.7,21.72,34.14,623,0
1607293731,"15",21.09,997.7,21.72,34.07,638,0.76
1607293711,"15",21.1,997.7,21.73,34.08,644,0
1607293691,"15",21.09,997.69,21.73,34.42,652,0
1607293671,"15",21.07,997.68,21.72,34.79,654,0
1607293650,"15",21.08,997.69,21.69,34.99,661,2.35
1607293630,"15",21.09,997.69,21.66,35.27,663,0.76
1607293610,"15",21.12,997.69,21.72,35.34,664,2.19
1607293590,"15",21.15,997.71,21.72,35.61,671,0
1607293569,"15",21.17,997.71,21.76,35.35,670,0.72
1607293549,"15",21.15,997.7,21.72,34.75,670,0
1607293529,"15",21.17,997.72,21.72,34.32,676,0
1607293509,"15",21.18,997.72,21.77,34.15,655,0.78
1607293488,"15",21.14,997.73,21.68,33.81,653,2.19
1607293468,"15",21.17,997.7,21.73,33.28,650,0.68
1607293448,"15",21.19,997.7,21.75,33.05,648,0
1607293428,"15",21.2,997.69,21.73,32.91,647,0.62
1607293407,"15",21.2,997.7,21.76,32.93,645,2.99
1607293387,"15",21.2,997.68,21.77,32.86,645,0
1607293367,"15",21.2,997.67,21.8,32.88,642,0
1607293347,"15",21.2,997.67,21.82,32.85,641,0
1607293326,"15",21.19,997.66,21.8,32.82,639,0.7
1607293306,"15",21.17,997.67,21.83,32.88,635,3.23
1607293286,"15",21.17,997.68,21.82,33,628,3.08
1607293266,"15",21.17,997.7,21.85,32.89,623,0
1607293246,"15",21.17,997.68,21.85,32.8,620,2.26
1607293225,"15",21.16,997.66,21.89,32.78,616,0
1607293205,"15",21.17,997.69,21.88,32.84,615,2.33
1607293185,"15",21.17,997.69,21.89,32.75,610,2.44
1607293165,"15",21.17,997.7,21.91,32.77,604,0
1607293144,"15",21.17,997.67,21.92,32.53,591,0
1607293124,"15",21.16,997.67,21.92,32.34,569,0.61
1607293104,"15",21.17,997.63,21.96,32.03,499,0
1607293084,"15",21.18,997.65,21.96,31.89,498,0
1607293063,"15",21.22,997.63,21.99,31.79,497,0
1607293043,"15",21.22,997.61,22,31.74,495,0
1607293023,"15",21.26,997.63,22.06,31.56,494,0
1607293003,"15",21.31,997.62,22.07,31.56,495,0.58
1607292983,"15",21.37,997.58,22.12,31.47,493,0.72
1607292962,"15",21.44,997.61,22.17,31.34,492,0
1607292942,"15",21.51,997.61,22.26,31.25,490,3.24
1607292922,"15",21.55,997.58,22.27,31.27,484,0
1607292902,"15",21.61,997.57,22.27,31.29,483,0
1607292881,"15",21.69,997.59,22.3,31.27,483,0
1607292861,"15",21.82,997.58,22.33,31.27,488,0
1607292841,"15",21.99,997.6,22.5,30.83,487,2.72
1607292821,"15",22.1,997.6,22.63,30.75,481,0.61
1607292800,"15",22.07,997.58,22.57,30.83,490,0
1607292780,"15",22.18,997.61,22.61,30.75,487,0
1607292760,"15",22.25,997.58,22.72,30.67,482,0
1607292740,"15",22.22,997.57,22.63,30.7,481,0
1607292719,"15",22.22,997.55,22.64,30.78,484,0
1607292699,"15",22.28,997.56,22.7,30.65,485,0
1607292679,"15",22.3,997.55,22.67,30.63,484,0
1607292659,"15",22.31,997.52,22.67,30.68,484,0
1607292639,"15",22.27,997.53,22.63,30.72,484,0.74
1607292618,"15",22.25,997.5,22.59,30.79,485,0
1607292598,"15",22.24,997.52,22.54,30.87,486,0
1607292578,"15",22.3,997.51,22.56,30.8,485,0
1607292558,"15",22.32,997.52,22.56,30.88,483,0
1607292537,"15",22.32,997.52,22.53,30.84,484,0
1607292517,"15",22.28,997.48,22.5,30.96,483,0
1607292497,"15",22.26,997.5,22.49,30.97,483,0
1607292477,"15",22.2,997.53,22.43,31.04,484,0
1607292456,"15",22.18,997.5,22.37,31.15,484,0
1607292436,"15",22.17,997.49,22.37,31.12,484,0
1607292416,"15",22.12,997.52,22.36,31.2,483,0
1607292396,"15",22.07,997.54,22.31,31.24,482,0
1607292375,"15",21.98,997.54,22.27,31.37,482,0
1607292355,"15",21.91,997.52,22.21,31.41,480,0
1607292335,"15",21.79,997.53,22.19,31.48,479,0
1607292315,"15",21.69,997.51,22.13,31.58,480,0
1607292295,"15",21.59,997.53,22.12,31.66,478,0
1607292274,"15",21.44,997.5,21.99,31.68,481,0
1607292254,"15",21.34,997.49,21.92,31.88,480,0
1607292234,"15",21.19,997.52,21.85,32.08,484,0
1607292214,"15",21.02,997.51,21.7,32.41,491,0.75
1607292193,"15",20.93,997.52,21.62,32.42,496,0
1607292173,"15",20.95,997.54,21.66,32.27,495,0
1607292153,"15",20.95,997.51,21.66,32.39,492,0.75
1607292133,"15",20.96,997.53,21.69,32.26,496,0
1607292112,"15",20.96,997.53,21.69,32.11,498,0
1607292092,"15",20.93,997.5,21.66,32.24,502,0.66
1607292072,"15",20.94,997.5,21.69,32.23,501,0
1607292052,"15",20.97,997.47,21.72,32.21,503,0
1607292031,"15",20.98,997.48,21.72,32.23,504,0
1607292011,"15",21,997.46,21.73,32.16,507,0
1607291991,"15",21.03,997.47,21.82,32.13,505,0.63
1607291971,"15",21.01,997.44,21.8,32.08,506,0
1607291951,"15",21.01,997.43,21.77,32.25,509,0
1607291930,"15",21.04,997.42,21.82,32.11,509,2.36
1607291910,"15",21.05,997.42,21.83,32.16,507,0
1607291890,"15",21.03,997.41,21.8,32.03,507,0.72
1607291870,"15",20.97,997.41,21.76,32.21,510,0.78
1607291849,"15",20.97,997.4,21.77,32.18,511,0
1607291829,"15",20.97,997.38,21.76,32.25,513,0
1607291809,"15",21.02,997.37,21.82,32.23,512,0.8
1607291789,"15",21.05,997.35,21.86,32.19,511,0
1607291768,"15",21.05,997.32,21.85,32.23,516,0
1607291748,"15",21.09,997.29,21.93,32.17,513,0.71
1607291728,"15",21.09,997.28,21.93,32.19,514,0
1607291708,"15",21.15,997.28,21.97,31.97,513,0
1607291687,"15",21.21,997.24,22.05,31.85,511,0
1607291667,"15",21.22,997.22,22.07,31.91,515,0
1607291647,"15",21.25,997.23,22.09,31.9,513,0
1607291627,"15",21.3,997.22,22.07,31.85,514,0
1607291607,"15",21.38,997.21,22.1,31.8,513,0
1607291586,"15",21.46,997.23,22.21,31.73,505,0
1607291566,"15",21.51,997.2,22.29,31.56,501,0.76
1607291546,"15",21.53,997.2,22.24,31.65,502,0
1607291526,"15",21.48,997.19,22.15,31.96,508,0
